chromosome,start,end,gene,depth,log2,weight,log2c_auto,cell_line,gene_symbol,target_bin_width,gene_overlap_bp,normal_n,normal_min_depth,normal_median_depth,normal_max_depth
chr17,31181393,31181515,chr17:29508412-29508533,181.467,-0.145652,0.818044,-0.1562817219098513,TOV21G,NF1,122,122,5,151.18,335.475,478.926
chr17,31181685,31181807,chr17:29508704-29508825,244.32,0.62201,0.876329,0.6113802780901487,TOV21G,NF1,122,122,5,126.533,245.713,373.377
chr17,31182464,31182706,chr17:29509483-29509724,124.372,0.11507,0.941665,0.1044402780901487,TOV21G,NF1,242,242,5,103.926,220.446,238.074
chr17,31200386,31200628,chr17:29527405-29527646,124.211,-0.350457,0.941123,-0.3610867219098513,TOV21G,NF1,242,242,5,152.979,271.438,328.351
chr17,31200945,31201217,chr17:29527964-29528235,143.254,-0.736622,0.939452,-0.7472517219098513,TOV21G,NF1,272,272,5,260.254,384.257,432.504
chr17,31201385,31201507,chr17:29528404-29528525,41.6475,0.256241,0.908634,0.2456112780901487,TOV21G,NF1,122,122,5,30.5164,53.2295,70.2131
chr17,31206183,31206425,chr17:29533202-29533443,90.6901,-0.568755,0.931929,-0.5793847219098514,TOV21G,NF1,242,242,5,157.277,230.533,248.099
chr17,31214395,31214637,chr17:29541414-29541655,314.215,0.328985,0.786932,0.3183552780901487,TOV21G,NF1,242,242,5,195.921,445.198,650.0
chr17,31218994,31219133,chr17:29546013-29546151,172.885,-0.132866,0.515487,-0.1434957219098513,TOV21G,NF1,139,139,5,57.0288,112.849,172.612
chr17,31223353,31223625,chr17:29550372-29550643,131.901,0.135969,0.9184,0.1253392780901487,TOV21G,NF1,272,272,5,73.8897,205.577,291.897
chr17,31225050,31225292,chr17:29552069-29552310,60.8223,-0.318506,0.871995,-0.3291357219098513,TOV21G,NF1,242,242,5,64.8926,140.715,154.397
chr17,31226377,31226739,chr17:29553396-29553757,68.3232,0.503451,0.961809,0.4928212780901487,TOV21G,NF1,362,362,5,25.4972,29.3619,71.1989
chr17,31227472,31227624,chr17:29554491-29554642,378.704,-0.520732,0.415414,-0.5313617219098512,TOV21G,NF1,152,152,5,523.553,1073.38,1525.51
chr17,31228972,31229228,chr17:29555991-29556502,98.125,0.243722,0.875429,0.2330922780901487,TOV21G,NF1,256,256,5,49.9688,76.0273,99.5
chr17,31229228,31229484,chr17:29555991-29556502,211.199,-0.22075,0.943172,-0.2313797219098513,TOV21G,NF1,256,256,5,242.711,392.914,459.918
chr17,31229752,31230024,chr17:29556771-29557042,73.5846,-1.23507,0.946224,-1.2456997219098511,TOV21G,NF1,272,272,5,185.717,300.026,338.89
chr17,31230198,31230440,chr17:29557217-29557458,222.983,-0.247207,0.944867,-0.2578367219098513,TOV21G,NF1,242,242,5,218.868,399.174,579.876
chr17,31230821,31230943,chr17:29557840-29557961,690.828,-0.44126,0.914635,-0.4518897219098512,TOV21G,NF1,122,122,5,768.557,1578.57,1985.34
chr17,31232062,31232250,chr17:29559081-29559268,114.436,-0.0526314,0.879868,-0.0632611219098512,TOV21G,NF1,188,188,5,136.559,167.782,206.84
chr17,31232668,31232910,chr17:29559687-29559928,123.946,0.869574,0.587867,0.8589442780901486,TOV21G,NF1,242,242,5,63.6694,69.1364,158.802
chr17,31232985,31233227,chr17:29560004-29560245,112.843,-0.519618,0.801141,-0.5302477219098514,TOV21G,NF1,242,242,5,155.227,217.169,245.959
chr17,31235569,31235811,chr17:29562588-29562829,116.669,-0.458584,0.931769,-0.4692137219098513,TOV21G,NF1,242,242,5,157.368,251.876,264.14
chr17,31235907,31236031,chr17:29562926-29563049,107.645,-0.52751,0.872114,-0.5381397219098514,TOV21G,NF1,124,124,5,158.121,251.202,355.718
chr17,31248929,31249171,chr17:29575948-29576189,75.1694,-0.168171,0.902252,-0.1788007219098512,TOV21G,NF1,242,242,5,69.876,146.128,156.554
chr17,31249916,31250018,chr17:29576935-29577036,129.196,0.377952,0.740778,0.3673222780901487,TOV21G,NF1,102,102,5,79.4314,148.49,199.961
chr17,31252906,31253028,chr17:29579925-29580046,46.6967,-0.384984,0.789988,-0.3956137219098513,TOV21G,NF1,122,122,5,43.0082,89.6803,135.623
chr17,31258300,31258542,chr17:29585319-29585560,171.855,0.155698,0.869736,0.1450682780901487,TOV21G,NF1,242,242,5,167.636,286.988,356.826
chr17,31259018,31259140,chr17:29586037-29586158,98.9262,0.00629692,0.939048,-0.0043328019098512,TOV21G,NF1,122,122,5,83.7377,165.795,207.164
chr17,31260319,31260561,chr17:29587338-29587579,135.421,-0.301274,0.848149,-0.3119037219098513,TOV21G,NF1,242,242,5,148.616,299.942,372.831
chr17,31261661,31261903,chr17:29588680-29588921,140.847,-0.0669762,0.874331,-0.0776059219098512,TOV21G,NF1,242,242,5,190.021,242.31,322.103
chr17,31265218,31265349,chr17:29592237-29592367,186.794,-0.121735,0.814825,-0.1323647219098512,TOV21G,NF1,131,131,5,179.947,313.992,528.069
chr17,31294947,31295235,chr17:29621966-29623407,75.3889,-0.718352,0.836656,-0.7289817219098513,TOV21G,NF1,288,288,5,129.615,188.194,243.392
chr17,31295235,31295523,chr17:29621966-29623407,65.2951,-1.39795,0.816242,-1.4085797219098513,TOV21G,NF1,288,288,5,204.576,299.396,312.427
chr17,31295523,31295812,chr17:29621966-29623407,68.5433,-1.69872,0.958814,-1.7093497219098512,TOV21G,NF1,289,289,5,224.332,432.692,515.498
chr17,31295812,31296100,chr17:29621966-29623407,53.6597,-0.543589,0.869309,-0.5542187219098513,TOV21G,NF1,288,288,5,62.1806,133.323,154.149
chr17,31296100,31296389,chr17:29621966-29623407,128.9,0.495908,0.954048,0.4852782780901487,TOV21G,NF1,289,289,5,91.045,173.263,183.927
chr17,31304213,31304501,chr17:29631232-29632673,62.9826,-0.73064,0.932279,-0.7412697219098512,TOV21G,NF1,288,288,5,124.743,171.812,194.816
chr17,31304501,31304789,chr17:29631232-29632673,59.9688,-1.00774,0.905293,-1.0183697219098513,TOV21G,NF1,288,288,5,146.944,220.306,280.847
chr17,31304789,31305078,chr17:29631232-29632673,63.7197,-0.917922,0.929728,-0.9285517219098514,TOV21G,NF1,289,289,5,126.592,216.028,279.522
chr17,31305078,31305366,chr17:29631232-29632673,155.84,-0.47003,0.615714,-0.4806597219098513,TOV21G,NF1,288,288,5,224.062,324.983,508.771
chr17,31305366,31305655,chr17:29631232-29632673,125.242,-0.491036,0.858741,-0.5016657219098513,TOV21G,NF1,289,289,5,206.965,314.654,324.356
chr17,31318240,31318520,chr17:29645259-29646100,85.0429,-0.0776235,0.958545,-0.0882532219098512,TOV21G,NF1,280,280,5,83.3071,119.311,151.975
chr17,31318520,31318801,chr17:29645259-29646100,106.068,-0.0781543,0.924127,-0.0887840219098512,TOV21G,NF1,281,281,5,94.4021,234.52,262.37
chr17,31318801,31319082,chr17:29645259-29646100,155.11,0.125118,0.852025,0.1144882780901487,TOV21G,NF1,281,281,5,121.068,290.886,333.235
chr17,31320350,31320489,chr17:29647369-29647507,54.9784,0.00405622,0.828606,-0.0065735019098512,TOV21G,NF1,139,139,5,53.1295,80.1007,110.432
chr17,31325793,31326034,chr17:29652812-29653293,75.166,0.112183,0.765246,0.1015532780901487,TOV21G,NF1,241,241,5,83.8755,97.6722,137.51
chr17,31326034,31326275,chr17:29652812-29653293,46.3195,-0.262314,0.775143,-0.2729437219098513,TOV21G,NF1,241,241,5,18.3402,47.3402,97.1701
chr17,31327486,31327849,chr17:29654505-29654867,101.171,0.594186,0.924461,0.5835562780901487,TOV21G,NF1,363,363,5,40.7769,52.4545,79.0
chr17,31330274,31330516,chr17:29657293-29657534,87.186,0.262056,0.950957,0.2514262780901487,TOV21G,NF1,242,242,5,72.3182,126.86,143.132
chr17,31334812,31335054,chr17:29661831-29662072,73.1364,-0.58313,0.904011,-0.5937597219098514,TOV21G,NF1,242,242,5,120.045,160.628,245.355
chr17,31336288,31336522,chr17:29663307-29663540,73.2009,-0.446685,0.931218,-0.4573147219098513,TOV21G,NF1,234,234,5,91.5385,153.705,202.175
chr17,31336624,31336954,chr17:29663643-29663972,75.8939,-0.508196,0.933736,-0.5188257219098513,TOV21G,NF1,330,330,5,117.079,192.615,205.494
chr17,31337352,31337594,chr17:29664371-29664612,126.178,0.396196,0.928804,0.3855662780901487,TOV21G,NF1,242,242,5,76.8058,137.194,159.921
chr17,31337787,31337909,chr17:29664806-29664927,124.066,0.544363,0.903422,0.5337332780901487,TOV21G,NF1,122,122,5,68.1885,133.566,157.484
chr17,31337981,31338201,chr17:29665000-29665219,135.373,-0.154599,0.944883,-0.1652287219098512,TOV21G,NF1,220,220,5,200.923,238.691,283.541
chr17,31338692,31338815,chr17:29665711-29665833,95.6016,0.31212,0.769272,0.3014902780901487,TOV21G,NF1,123,123,5,39.4553,110.561,149.423
chr17,31340452,31340694,chr17:29667471-29667712,92.9628,0.017081,0.797215,0.0064512780901487,TOV21G,NF1,242,242,5,68.2066,138.066,176.57
chr17,31342919,31343191,chr17:29669938-29670209,49.4044,-0.236162,0.797486,-0.2467917219098513,TOV21G,NF1,272,272,5,34.7463,92.0294,122.827
chr17,31344217,31344319,chr17:29671236-29671337,142.49,-0.550233,0.321905,-0.5608627219098512,TOV21G,NF1,102,102,5,163.598,211.529,303.745
chr17,31345836,31345957,chr17:29672855-29672975,379.529,0.819579,0.352169,0.8089492780901486,TOV21G,NF1,121,121,5,122.488,304.322,624.719
chr17,31346070,31346252,chr17:29673089-29673270,393.912,0.380214,0.933857,0.3695842780901487,TOV21G,NF1,182,182,5,190.132,335.022,501.044
chr17,31348932,31349033,chr17:29675951-29676051,42.9307,-1.02369,0.86225,-1.0343197219098512,TOV21G,NF1,101,101,5,56.0099,129.96,181.079
chr17,31349109,31349305,chr17:29676128-29676323,126.934,0.501284,0.914675,0.4906542780901486,TOV21G,NF1,196,196,5,70.1735,148.02,190.842
chr17,31350128,31350370,chr17:29677147-29677388,105.653,-0.0663084,0.944633,-0.0769381219098512,TOV21G,NF1,242,242,5,104.938,190.202,224.236
chr17,31352213,31352436,chr17:29679232-29679454,69.0942,1.06689,0.845234,1.0562602780901489,TOV21G,NF1,223,223,5,20.3857,37.2601,50.991
chr17,31356398,31356640,chr17:29683417-29683658,137.789,0.434642,0.932109,0.4240122780901487,TOV21G,NF1,242,242,5,96.3967,158.793,270.541
chr17,31356902,31357144,chr17:29683921-29684162,54.8182,-0.876039,0.917515,-0.8866687219098512,TOV21G,NF1,242,242,5,113.103,144.719,159.682
chr17,31357256,31357379,chr17:29684275-29684397,79.7805,-0.843403,0.854036,-0.8540327219098514,TOV21G,NF1,123,123,5,132.48,267.049,285.52
chr17,31358428,31358670,chr17:29685447-29685688,94.343,-0.497704,0.902775,-0.5083337219098513,TOV21G,NF1,242,242,5,140.702,213.752,269.293
chr17,31358899,31359051,chr17:29685918-29686069,86.125,0.198749,0.816132,0.1881192780901487,TOV21G,NF1,152,152,5,64.6711,96.4211,104.263
chr17,31360472,31360714,chr17:29687491-29687732,141.946,-0.0273458,0.830229,-0.0379755219098512,TOV21G,NF1,242,242,5,142.748,181.244,222.855
chr17,31367189,31367311,chr17:29694208-29694329,69.5164,-0.0681066,0.81057,-0.0787363219098512,TOV21G,NF1,122,122,5,88.0,92.1885,124.221
chr17,31373961,31374218,chr17:29700980-29701493,103.16,0.329522,0.951198,0.3188922780901487,TOV21G,NF1,257,257,5,47.0272,60.5019,118.914
chr17,31374218,31374475,chr17:29700980-29701493,86.9767,0.300064,0.878015,0.2894342780901487,TOV21G,NF1,257,257,5,89.6148,96.1245,128.712
chr17,31374646,31374748,chr17:29701665-29701766,242.902,0.175463,0.290553,0.1648332780901487,TOV21G,NF1,102,102,5,195.686,239.382,280.794
chr17,31375020,31375122,chr17:29702039-29702140,319.304,1.40903,0.629345,1.3984002780901488,TOV21G,NF1,102,102,5,109.245,241.353,291.127
chr17,31375302,31375404,chr17:29702321-29702422,159.745,0.370257,0.737428,0.3596272780901487,TOV21G,NF1,102,102,5,68.3137,210.657,356.618
chr17,31375541,31375643,chr17:29702560-29702661,223.245,0.704321,0.920584,0.6936912780901487,TOV21G,NF1,102,102,5,99.049,202.637,259.98
chr17,31377078,31377179,chr17:29704097-29704197,93.3267,0.599583,0.741386,0.5889532780901487,TOV21G,NF1,101,101,5,43.6634,91.4455,132.485
chr17,31377370,31377566,chr17:29704389-29704584,40.3367,-0.802783,0.904705,-0.8134127219098513,TOV21G,NF1,196,196,5,62.1633,104.48,138.383
chr17,31377605,31377707,chr17:29704624-29704725,56.9706,-0.679861,0.902091,-0.6904907219098513,TOV21G,NF1,102,102,5,85.9412,151.176,164.716
chr17,31381785,31381975,chr17:29708804-29708993,72.7316,0.474918,0.747123,0.4642882780901487,TOV21G,NF1,190,190,5,41.6632,54.7579,98.8579
chr9,21967451,21967752,chr9:21967150-21967751,45.8306,-0.361102,0.880393,-0.3717317219098512,TOV21G,CDKN2A,301,301,5,48.7076,97.0997,118.535
chr9,21968143,21968295,chr9:21968143-21968294,126.809,0.926057,0.930966,0.9154272780901488,TOV21G,CDKN2A,152,152,5,4.55921,9.89474,59.4868
chr9,21968696,21968798,chr9:21968696-21968797,58.1863,2.31725,0.221689,2.306620278090149,TOV21G,CDKN2A,102,102,5,5.51961,9.5098,27.8922
chr9,21974439,21974739,chr9:21974439-21975039,69.3067,-0.864112,0.269032,-0.8747417219098512,TOV21G,CDKN2A,300,300,5,1.22667,2.89333,22.39
chr19,29817087,29817329,chr19:30307995-30308236,89.2355,0.450943,0.899011,0.3368359949345715,TOV2295-R,CCNE1,242,242,5,10.9711,25.4339,80.4008
chr19,29817351,29817593,chr19:30308259-30308500,111.405,0.497526,0.896039,0.3834189949345716,TOV2295-R,CCNE1,242,242,5,76.9504,137.343,152.207
chr19,29820622,29820894,chr19:30311530-30311801,111.235,0.358643,0.876312,0.2445359949345715,TOV2295-R,CCNE1,272,272,5,91.9485,139.25,169.717
chr19,29821707,29821829,chr19:30312615-30312736,91.1148,0.102101,0.888775,-0.0120060050654284,TOV2295-R,CCNE1,122,122,5,109.623,140.541,154.148
chr19,29821940,29822182,chr19:30312848-30313089,75.3884,0.137726,0.936156,0.0236189949345715,TOV2295-R,CCNE1,242,242,5,44.6488,77.3058,114.091
chr19,29822229,29822361,chr19:30313137-30313268,150.758,-0.223258,0.581,-0.3373650050654284,TOV2295-R,CCNE1,132,132,5,176.174,269.045,421.75
chr19,29822402,29822644,chr19:30313310-30313551,118.058,0.18884,0.769128,0.0747329949345716,TOV2295-R,CCNE1,242,242,5,25.8802,61.7975,164.149
chr11,69643789,69644031,chr11:69458558-69458799,68.0744,1.21546,0.722327,1.1013529949345715,TOV2295-R,CCND1,242,242,5,0.0,0.834711,2.02479
chr11,69647945,69648187,chr11:69462714-69462955,34.3388,0.105494,0.874431,-0.0086130050654284,TOV2295-R,CCND1,242,242,5,0.702479,1.2562,4.41736
chr11,69652140,69652348,chr11:69466909-69467116,82.149,1.18575,0.504077,1.0716429949345716,TOV2295-R,CCND1,208,208,5,33.5433,56.1875,77.1394
chr17,39708275,39708547,chr17:37864529-37864800,34.7243,-0.308945,0.696618,-0.4230520050654284,TOV2295-R,ERBB2,272,272,5,0.0,0.606618,6.60294
chr17,39709232,39709504,chr17:37865486-37865757,34.8382,-0.555132,0.690998,-0.6692390050654283,TOV2295-R,ERBB2,272,272,5,2.16544,5.38971,36.9375
chr17,39709784,39709906,chr17:37866038-37866159,8.98361,-2.16244,0.129766,-2.2765470050654284,TOV2295-R,ERBB2,122,122,5,0.0,0.622951,8.81967
chr17,39711835,39712058,chr17:37868089-37868757,39.8834,-0.481798,0.67577,-0.5959050050654284,TOV2295-R,ERBB2,223,223,5,4.38565,5.25561,60.0852
chr17,39712281,39712504,chr17:37868089-37868757,24.8969,-0.880386,0.802135,-0.9944930050654284,TOV2295-R,ERBB2,223,223,5,0.0,3.49327,27.5874
chr17,39715230,39715382,chr17:37871484-37871635,13.9013,-1.75364,0.355753,-1.8677470050654288,TOV2295-R,ERBB2,152,152,5,0.0,1.40789,7.72368
chr17,39717247,39717519,chr17:37873501-37873772,22.614,-0.133358,0.63064,-0.2474650050654284,TOV2295-R,ERBB2,272,272,5,0.286765,0.996324,3.875
chr17,39719718,39719870,chr17:37875972-37876123,30.0526,-1.42896,0.249289,-1.5430670050654285,TOV2295-R,ERBB2,152,152,5,3.30263,5.05263,77.0461
chr17,39723868,39724020,chr17:37880122-37880273,47.6053,0.310485,0.498277,0.1963779949345716,TOV2295-R,ERBB2,152,152,5,6.07237,18.8158,85.5987
chr17,39724696,39724938,chr17:37880950-37881191,16.1777,-1.76963,0.0917352,-1.8837370050654283,TOV2295-R,ERBB2,242,242,5,2.05785,5.22314,15.0289
chr17,39725004,39725246,chr17:37881258-37881499,22.657,-0.437405,0.716704,-0.5515120050654284,TOV2295-R,ERBB2,242,242,5,1.1281,2.57438,7.86777
chr17,39727238,39727600,chr17:37883492-37883853,26.7901,-0.728994,0.799173,-0.8431010050654284,TOV2295-R,ERBB2,362,362,5,0.0,0.544199,0.709945
chr19,40232303,40232404,chr19:40738211-40738311,111.01,1.15253,0.834734,1.0384229949345716,TOV2295-R,AKT2,101,101,5,9.20792,12.2079,65.7129
chr19,40234870,40235157,chr19:40740778-40741064,57.2997,0.414624,0.572862,0.3005169949345715,TOV2295-R,AKT2,287,287,5,0.379791,1.87456,4.31707
chr19,40236198,40236440,chr19:40742106-40742347,64.5124,0.756725,0.754879,0.6426179949345716,TOV2295-R,AKT2,242,242,5,1.59504,2.15702,11.5785
chr19,40255146,40255279,chr19:40761054-40761186,29.2556,0.462837,0.112987,0.3487299949345716,TOV2295-R,AKT2,133,133,5,0.661654,1.21805,7.56391
chr19,40256867,40257109,chr19:40762775-40763016,73.1942,0.664976,0.324071,0.5508689949345716,TOV2295-R,AKT2,242,242,5,2.17355,10.4421,62.062
chr19,40282516,40282666,chr19:40788424-40788573,19.66,0.291948,0.207883,0.1778409949345715,TOV2295-R,AKT2,150,150,5,1.88667,4.46,31.46
chr17,31147562,31147664,chr17:29474581-29474682,59.1765,-1.84783,0.830158,-1.9619370050654288,TOV2295-R,NF1,102,102,5,297.667,532.225,640.539
chr17,31155932,31156174,chr17:29482951-29483192,42.7645,-1.25964,0.919245,-1.3737470050654286,TOV2295-R,NF1,242,242,5,80.0661,174.165,271.231
chr17,31158959,31159111,chr17:29485978-29486129,26.9474,-1.57206,0.88573,-1.6861670050654285,TOV2295-R,NF1,152,152,5,52.7566,124.039,183.901
chr17,31163158,31163400,chr17:29490177-29490418,32.8967,-0.896621,0.822938,-1.0107280050654284,TOV2295-R,NF1,242,242,5,56.9959,92.3306,139.719
chr17,31169880,31170007,chr17:29496899-29497025,34.0472,-1.38585,0.858115,-1.4999570050654285,TOV2295-R,NF1,127,127,5,96.7717,133.378,166.843
chr17,31181393,31181515,chr17:29508412-29508533,92.5082,-1.00298,0.795296,-1.1170870050654285,TOV2295-R,NF1,122,122,5,151.18,335.475,478.926
chr17,31181685,31181807,chr17:29508704-29508825,155.025,0.239706,0.85358,0.1255989949345716,TOV2295-R,NF1,122,122,5,126.533,245.713,373.377
chr17,31182464,31182706,chr17:29509483-29509724,55.0455,-0.959705,0.925513,-1.0738120050654285,TOV2295-R,NF1,242,242,5,103.926,220.446,238.074
chr17,31200386,31200628,chr17:29527405-29527646,69.062,-1.01491,0.924971,-1.1290170050654285,TOV2295-R,NF1,242,242,5,152.979,271.438,328.351
chr17,31200945,31201217,chr17:29527964-29528235,75.5956,-1.47972,0.924217,-1.5938270050654284,TOV2295-R,NF1,272,272,5,260.254,384.257,432.504
chr17,31201385,31201507,chr17:29528404-29528525,34.8197,0.362011,0.885885,0.2479039949345716,TOV2295-R,NF1,122,122,5,30.5164,53.2295,70.2131
chr17,31206183,31206425,chr17:29533202-29533443,36.6777,-1.62226,0.915776,-1.7363670050654283,TOV2295-R,NF1,242,242,5,157.277,230.533,248.099
chr17,31214395,31214637,chr17:29541414-29541655,193.021,-0.319529,0.77078,-0.4336360050654284,TOV2295-R,NF1,242,242,5,195.921,445.198,650.0
chr17,31218994,31219133,chr17:29546013-29546151,93.6763,-0.666625,0.494174,-0.7807320050654284,TOV2295-R,NF1,139,139,5,57.0288,112.849,172.612
chr17,31223353,31223625,chr17:29550372-29550643,75.2537,-0.571935,0.903164,-0.6860420050654283,TOV2295-R,NF1,272,272,5,73.8897,205.577,291.897
chr17,31225050,31225292,chr17:29552069-29552310,30.2521,-1.12796,0.855842,-1.2420670050654286,TOV2295-R,NF1,242,242,5,64.8926,140.715,154.397
chr17,31226377,31226739,chr17:29553396-29553757,29.2956,-0.516381,0.948603,-0.6304880050654283,TOV2295-R,NF1,362,362,5,25.4972,29.3619,71.1989
chr17,31227472,31227624,chr17:29554491-29554642,185.888,-1.19736,0.395033,-1.3114670050654285,TOV2295-R,NF1,152,152,5,523.553,1073.38,1525.51
chr17,31228972,31229228,chr17:29555991-29556502,48.2422,-0.514611,0.859725,-0.6287180050654284,TOV2295-R,NF1,256,256,5,49.9688,76.0273,99.5
chr17,31229228,31229484,chr17:29555991-29556502,100.023,-1.07993,0.927468,-1.1940370050654283,TOV2295-R,NF1,256,256,5,242.711,392.914,459.918
chr17,31229752,31230024,chr17:29556771-29557042,38.0221,-1.99316,0.930988,-2.1072670050654283,TOV2295-R,NF1,272,272,5,185.717,300.026,338.89
chr17,31230198,31230440,chr17:29557217-29557458,120.07,-1.03375,0.928715,-1.1478570050654284,TOV2295-R,NF1,242,242,5,218.868,399.174,579.876
chr17,31230821,31230943,chr17:29557840-29557961,395.631,-0.928293,0.891887,-1.0424000050654283,TOV2295-R,NF1,122,122,5,768.557,1578.57,1985.34
chr17,31232062,31232250,chr17:29559081-29559268,54.9202,-0.722364,0.861543,-0.8364710050654284,TOV2295-R,NF1,188,188,5,136.559,167.782,206.84
chr17,31232668,31232910,chr17:29559687-29559928,63.0785,0.101768,0.571715,-0.0123390050654284,TOV2295-R,NF1,242,242,5,63.6694,69.1364,158.802
chr17,31232985,31233227,chr17:29560004-29560245,59.1074,-1.18928,0.784989,-1.3033870050654284,TOV2295-R,NF1,242,242,5,155.227,217.169,245.959
chr17,31235569,31235811,chr17:29562588-29562829,53.6818,-1.2815,0.915617,-1.3956070050654286,TOV2295-R,NF1,242,242,5,157.368,251.876,264.14
chr17,31235907,31236031,chr17:29562926-29563049,63.5323,-1.09905,0.84955,-1.2131570050654286,TOV2295-R,NF1,124,124,5,158.121,251.202,355.718
chr17,31248929,31249171,chr17:29575948-29576189,42.1157,-0.81517,0.8861,-0.9292770050654284,TOV2295-R,NF1,242,242,5,69.876,146.128,156.554
chr17,31249916,31250018,chr17:29576935-29577036,66.2745,-0.205481,0.715899,-0.3195880050654284,TOV2295-R,NF1,102,102,5,79.4314,148.49,199.961
chr17,31252906,31253028,chr17:29579925-29580046,27.582,-0.841339,0.767239,-0.9554460050654284,TOV2295-R,NF1,122,122,5,43.0082,89.6803,135.623
chr17,31258300,31258542,chr17:29585319-29585560,84.4793,-0.650596,0.853584,-0.7647030050654283,TOV2295-R,NF1,242,242,5,167.636,286.988,356.826
chr17,31259018,31259140,chr17:29586037-29586158,65.123,-0.330535,0.916299,-0.4446420050654284,TOV2295-R,NF1,122,122,5,83.7377,165.795,207.164
