ensembl_transcript_id,ensembl_gene_id,external_gene_name,gene_biotype,transcript_id_versioned,gene_id_versioned,seq_region,primary_assembly,transcript_length
ENST00000641505,ENSG00000172457,OR9G4,protein_coding,ENST00000641505.1,ENSG00000172457.6,11,True,2530
ENST00000641668,ENSG00000172457,OR9G4,protein_coding,ENST00000641668.1,ENSG00000172457.6,11,True,2608
ENST00000302957,ENSG00000172457,OR9G4,protein_coding,ENST00000302957.4,ENSG00000172457.6,11,True,984
ENST00000330798,ENSG00000184032,KRTAP20-2,protein_coding,ENST00000330798.2,ENSG00000184032.2,21,True,384
ENST00000533640,ENSG00000198156,NPIPB6,protein_coding,ENST00000533640.5,ENSG00000198156.10,16,True,1329
ENST00000532254,ENSG00000198156,NPIPB6,protein_coding,ENST00000532254.1,ENSG00000198156.10,16,True,2016
ENST00000334664,ENSG00000244624,KRTAP20-1,protein_coding,ENST00000334664.3,ENSG00000244624.3,21,True,275
ENST00000585132,ENSG00000266412,NCOA4,protein_coding,ENST00000585132.5,ENSG00000266412.5,10,True,3489
ENST00000585056,ENSG00000266412,NCOA4,protein_coding,ENST00000585056.5,ENSG00000266412.5,10,True,2124
ENST00000583565,ENSG00000266412,NCOA4,protein_coding,ENST00000583565.5,ENSG00000266412.5,10,True,2371
ENST00000580070,ENSG00000266412,NCOA4,protein_coding,ENST00000580070.5,ENSG00000266412.5,10,True,1755
ENST00000578454,ENSG00000266412,NCOA4,protein_coding,ENST00000578454.5,ENSG00000266412.5,10,True,2307
ENST00000579039,ENSG00000266412,NCOA4,protein_coding,ENST00000579039.2,ENSG00000266412.5,10,True,2211
ENST00000581486,ENSG00000266412,NCOA4,protein_coding,ENST00000581486.5,ENSG00000266412.5,10,True,3549
ENST00000569518,ENSG00000100483,VCPKMT,protein_coding,ENST00000569518.5,ENSG00000100483.13,14,True,1827
ENST00000395860,ENSG00000100483,VCPKMT,protein_coding,ENST00000395860.6,ENSG00000100483.13,14,True,1761
ENST00000491402,ENSG00000100483,VCPKMT,protein_coding,ENST00000491402.5,ENSG00000100483.13,14,True,1793
ENST00000484763,ENSG00000100483,VCPKMT,protein_coding,ENST00000484763.1,ENSG00000100483.13,14,True,1849
ENST00000395859,ENSG00000100483,VCPKMT,protein_coding,ENST00000395859.2,ENSG00000100483.13,14,True,795
ENST00000420329,ENSG00000140577,CRTC3,protein_coding,ENST00000420329.6,ENSG00000140577.15,15,True,5209
ENST00000560098,ENSG00000140577,CRTC3,protein_coding,ENST00000560098.5,ENSG00000140577.15,15,True,1421
ENST00000561218,ENSG00000140577,CRTC3,protein_coding,ENST00000561218.5,ENSG00000140577.15,15,True,579
ENST00000268184,ENSG00000140577,CRTC3,protein_coding,ENST00000268184.10,ENSG00000140577.15,15,True,2537
ENST00000558619,ENSG00000140577,CRTC3,protein_coding,ENST00000558619.5,ENSG00000140577.15,15,True,593
ENST00000560927,ENSG00000140577,CRTC3,protein_coding,ENST00000560927.1,ENSG00000140577.15,15,True,2463
ENST00000561119,ENSG00000140577,CRTC3,protein_coding,ENST00000561119.5,ENSG00000140577.15,15,True,630
ENST00000558005,ENSG00000140577,CRTC3,protein_coding,ENST00000558005.1,ENSG00000140577.15,15,True,570
ENST00000561290,ENSG00000140577,CRTC3,protein_coding,ENST00000561290.1,ENSG00000140577.15,15,True,548
ENST00000558496,ENSG00000140577,CRTC3,protein_coding,ENST00000558496.5,ENSG00000140577.15,15,True,543
ENST00000561255,ENSG00000140577,CRTC3,protein_coding,ENST00000561255.5,ENSG00000140577.15,15,True,520
ENST00000560047,ENSG00000140577,CRTC3,protein_coding,ENST00000560047.1,ENSG00000140577.15,15,True,565
ENST00000560320,ENSG00000140577,CRTC3,protein_coding,ENST00000560320.1,ENSG00000140577.15,15,True,554
ENST00000558167,ENSG00000140577,CRTC3,protein_coding,ENST00000558167.1,ENSG00000140577.15,15,True,559
ENST00000289707,ENSG00000158714,SLAMF8,protein_coding,ENST00000289707.9,ENSG00000158714.10,1,True,2996
ENST00000368104,ENSG00000158714,SLAMF8,protein_coding,ENST00000368104.4,ENSG00000158714.10,1,True,1038
ENST00000471286,ENSG00000158714,SLAMF8,protein_coding,ENST00000471286.5,ENSG00000158714.10,1,True,764
ENST00000497141,ENSG00000158714,SLAMF8,protein_coding,ENST00000497141.1,ENSG00000158714.10,1,True,576
ENST00000477661,ENSG00000187134,AKR1C1,protein_coding,ENST00000477661.1,ENSG00000187134.13,10,True,2637
ENST00000380872,ENSG00000187134,AKR1C1,protein_coding,ENST00000380872.8,ENSG00000187134.13,10,True,6705
ENST00000442997,ENSG00000187134,AKR1C1,protein_coding,ENST00000442997.5,ENSG00000187134.13,10,True,744
ENST00000380859,ENSG00000187134,AKR1C1,protein_coding,ENST00000380859.1,ENSG00000187134.13,10,True,858
ENST00000476100,ENSG00000187134,AKR1C1,protein_coding,ENST00000476100.1,ENSG00000187134.13,10,True,713
ENST00000598963,ENSG00000268738,HSFX2,protein_coding,ENST00000598963.2,ENSG00000268738.2,X,True,1365
ENST00000262764,ENSG00000087157,PGS1,protein_coding,ENST00000262764.10,ENSG00000087157.18,17,True,2201
ENST00000586325,ENSG00000087157,PGS1,protein_coding,ENST00000586325.5,ENSG00000087157.18,17,True,537
ENST00000586510,ENSG00000087157,PGS1,protein_coding,ENST00000586510.6,ENSG00000087157.18,17,True,567
ENST00000589425,ENSG00000087157,PGS1,protein_coding,ENST00000589425.5,ENSG00000087157.18,17,True,1944
ENST00000589689,ENSG00000087157,PGS1,protein_coding,ENST00000589689.5,ENSG00000087157.18,17,True,1168
ENST00000589426,ENSG00000087157,PGS1,protein_coding,ENST00000589426.5,ENSG00000087157.18,17,True,2033
ENST00000588169,ENSG00000087157,PGS1,protein_coding,ENST00000588169.5,ENSG00000087157.18,17,True,1700
ENST00000592043,ENSG00000087157,PGS1,protein_coding,ENST00000592043.5,ENSG00000087157.18,17,True,988
ENST00000587356,ENSG00000087157,PGS1,protein_coding,ENST00000587356.1,ENSG00000087157.18,17,True,792
ENST00000585521,ENSG00000087157,PGS1,protein_coding,ENST00000585521.2,ENSG00000087157.18,17,True,721
ENST00000588281,ENSG00000087157,PGS1,protein_coding,ENST00000588281.5,ENSG00000087157.18,17,True,1776
ENST00000591996,ENSG00000087157,PGS1,protein_coding,ENST00000591996.1,ENSG00000087157.18,17,True,3062
ENST00000586019,ENSG00000087157,PGS1,protein_coding,ENST00000586019.1,ENSG00000087157.18,17,True,572
ENST00000586355,ENSG00000087157,PGS1,protein_coding,ENST00000586355.1,ENSG00000087157.18,17,True,584
ENST00000586880,ENSG00000087157,PGS1,protein_coding,ENST00000586880.1,ENSG00000087157.18,17,True,431
ENST00000595065,ENSG00000267978,MAGEA9B,protein_coding,ENST00000595065.5,ENSG00000267978.5,X,True,1807
ENST00000593349,ENSG00000267978,MAGEA9B,protein_coding,ENST00000593349.5,ENSG00000267978.5,X,True,891
ENST00000602102,ENSG00000267978,MAGEA9B,protein_coding,ENST00000602102.5,ENSG00000267978.5,X,True,536
ENST00000594744,ENSG00000267978,MAGEA9B,protein_coding,ENST00000594744.1,ENSG00000267978.5,X,True,594
ENST00000643466,ENSG00000160223,ICOSLG,protein_coding,ENST00000643466.1,ENSG00000160223.17,21,True,1267
ENST00000344330,ENSG00000160223,ICOSLG,protein_coding,ENST00000344330.8,ENSG00000160223.17,21,True,1009
ENST00000407780,ENSG00000160223,ICOSLG,protein_coding,ENST00000407780.7,ENSG00000160223.17,21,True,7080
ENST00000400379,ENSG00000160223,ICOSLG,protein_coding,ENST00000400379.7,ENSG00000160223.17,21,True,4246
ENST00000400377,ENSG00000160223,ICOSLG,protein_coding,ENST00000400377.3,ENSG00000160223.17,21,True,2907
ENST00000255030,ENSG00000132693,CRP,protein_coding,ENST00000255030.9,ENSG00000132693.12,1,True,2015
ENST00000473196,ENSG00000132693,CRP,protein_coding,ENST00000473196.1,ENSG00000132693.12,1,True,769
ENST00000368112,ENSG00000132693,CRP,protein_coding,ENST00000368112.5,ENSG00000132693.12,1,True,787
ENST00000368111,ENSG00000132693,CRP,protein_coding,ENST00000368111.5,ENSG00000132693.12,1,True,512
ENST00000489317,ENSG00000132693,CRP,protein_coding,ENST00000489317.1,ENSG00000132693.12,1,True,334
ENST00000368110,ENSG00000132693,CRP,protein_coding,ENST00000368110.1,ENSG00000132693.12,1,True,667
ENST00000437342,ENSG00000132693,CRP,protein_coding,ENST00000437342.1,ENSG00000132693.12,1,True,1063
ENST00000553273,ENSG00000092020,PPP2R3C,protein_coding,ENST00000553273.5,ENSG00000092020.10,14,True,1402
ENST00000261475,ENSG00000092020,PPP2R3C,protein_coding,ENST00000261475.9,ENSG00000092020.10,14,True,1839
ENST00000554222,ENSG00000092020,PPP2R3C,protein_coding,ENST00000554222.5,ENSG00000092020.10,14,True,1719
ENST00000555219,ENSG00000092020,PPP2R3C,protein_coding,ENST00000555219.1,ENSG00000092020.10,14,True,501
ENST00000557074,ENSG00000092020,PPP2R3C,protein_coding,ENST00000557074.1,ENSG00000092020.10,14,True,478
ENST00000557217,ENSG00000092020,PPP2R3C,protein_coding,ENST00000557217.5,ENSG00000092020.10,14,True,1846
ENST00000554899,ENSG00000092020,PPP2R3C,protein_coding,ENST00000554899.5,ENSG00000092020.10,14,True,762
ENST00000555614,ENSG00000092020,PPP2R3C,protein_coding,ENST00000555614.5,ENSG00000092020.10,14,True,676
ENST00000555726,ENSG00000092020,PPP2R3C,protein_coding,ENST00000555726.5,ENSG00000092020.10,14,True,546
ENST00000554361,ENSG00000092020,PPP2R3C,protein_coding,ENST00000554361.5,ENSG00000092020.10,14,True,684
ENST00000554265,ENSG00000092020,PPP2R3C,protein_coding,ENST00000554265.5,ENSG00000092020.10,14,True,1029
ENST00000557773,ENSG00000092020,PPP2R3C,protein_coding,ENST00000557773.5,ENSG00000092020.10,14,True,988
ENST00000555630,ENSG00000092020,PPP2R3C,protein_coding,ENST00000555630.5,ENSG00000092020.10,14,True,712
ENST00000554488,ENSG00000092020,PPP2R3C,protein_coding,ENST00000554488.5,ENSG00000092020.10,14,True,593
ENST00000557288,ENSG00000092020,PPP2R3C,protein_coding,ENST00000557288.1,ENSG00000092020.10,14,True,492
ENST00000554563,ENSG00000092020,PPP2R3C,protein_coding,ENST00000554563.5,ENSG00000092020.10,14,True,469
ENST00000555644,ENSG00000092020,PPP2R3C,protein_coding,ENST00000555644.5,ENSG00000092020.10,14,True,1347
ENST00000557278,ENSG00000092020,PPP2R3C,protein_coding,ENST00000557278.1,ENSG00000092020.10,14,True,896
ENST00000553282,ENSG00000092020,PPP2R3C,protein_coding,ENST00000553282.1,ENSG00000092020.10,14,True,479
ENST00000556254,ENSG00000092020,PPP2R3C,protein_coding,ENST00000556254.1,ENSG00000092020.10,14,True,913
ENST00000382080,ENSG00000185053,SGCZ,protein_coding,ENST00000382080.5,ENSG00000185053.13,8,True,2234
ENST00000421524,ENSG00000185053,SGCZ,protein_coding,ENST00000421524.6,ENSG00000185053.13,8,True,867
ENST00000616612,ENSG00000278154,LAIR1,protein_coding,ENST00000616612.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,1515
ENST00000620357,ENSG00000278154,LAIR1,protein_coding,ENST00000620357.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,1522
ENST00000617029,ENSG00000278154,LAIR1,protein_coding,ENST00000617029.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,1609
ENST00000621291,ENSG00000278154,LAIR1,protein_coding,ENST00000621291.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,2570
ENST00000614937,ENSG00000278154,LAIR1,protein_coding,ENST00000614937.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,814
ENST00000619264,ENSG00000278154,LAIR1,protein_coding,ENST00000619264.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,956
ENST00000611901,ENSG00000278154,LAIR1,protein_coding,ENST00000611901.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,1199
ENST00000617255,ENSG00000278154,LAIR1,protein_coding,ENST00000617255.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,1730
ENST00000613203,ENSG00000278154,LAIR1,protein_coding,ENST00000613203.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,550
ENST00000621175,ENSG00000278154,LAIR1,protein_coding,ENST00000621175.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,624
ENST00000620053,ENSG00000278154,LAIR1,protein_coding,ENST00000620053.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,650
ENST00000614821,ENSG00000278154,LAIR1,protein_coding,ENST00000614821.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,559
ENST00000618065,ENSG00000278154,LAIR1,protein_coding,ENST00000618065.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,638
ENST00000612701,ENSG00000278154,LAIR1,protein_coding,ENST00000612701.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,582
ENST00000612709,ENSG00000278154,LAIR1,protein_coding,ENST00000612709.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,936
ENST00000616506,ENSG00000278154,LAIR1,protein_coding,ENST00000616506.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,531
ENST00000620252,ENSG00000278154,LAIR1,protein_coding,ENST00000620252.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,839
ENST00000611824,ENSG00000278154,LAIR1,protein_coding,ENST00000611824.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,806
ENST00000610684,ENSG00000278154,LAIR1,protein_coding,ENST00000610684.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,552
ENST00000622551,ENSG00000278154,LAIR1,protein_coding,ENST00000622551.1,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,561
ENST00000617254,ENSG00000278154,LAIR1,protein_coding,ENST00000617254.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,1048
ENST00000618324,ENSG00000278154,LAIR1,protein_coding,ENST00000618324.1,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,1821
ENST00000611251,ENSG00000278154,LAIR1,protein_coding,ENST00000611251.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,572
ENST00000622149,ENSG00000278154,LAIR1,protein_coding,ENST00000622149.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,574
ENST00000613140,ENSG00000278154,LAIR1,protein_coding,ENST00000613140.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,586
ENST00000616548,ENSG00000278154,LAIR1,protein_coding,ENST00000616548.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,572
ENST00000619278,ENSG00000278154,LAIR1,protein_coding,ENST00000619278.4,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,524
ENST00000610877,ENSG00000278154,LAIR1,protein_coding,ENST00000610877.1,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,631
ENST00000611304,ENSG00000278154,LAIR1,protein_coding,ENST00000611304.1,ENSG00000278154.4,CHR_HSCHR19LRC_PGF2_CTG3_1,False,2762
ENST00000597721,ENSG00000125650,PSPN,protein_coding,ENST00000597721.1,ENSG00000125650.4,19,True,3911
ENST00000245810,ENSG00000125650,PSPN,protein_coding,ENST00000245810.1,ENSG00000125650.4,19,True,471
ENST00000370355,ENSG00000099194,SCD,protein_coding,ENST00000370355.2,ENSG00000099194.5,10,True,5362
ENST00000292303,ENSG00000160791,CCR5,protein_coding,ENST00000292303.4,ENSG00000160791.13,3,True,3450
ENST00000445772,ENSG00000160791,CCR5,protein_coding,ENST00000445772.1,ENSG00000160791.13,3,True,1292
ENST00000445132,ENSG00000121807,CCR2,protein_coding,ENST00000445132.2,ENSG00000121807.5,3,True,2386
ENST00000465202,ENSG00000121807,CCR2,protein_coding,ENST00000465202.1,ENSG00000121807.5,3,True,886
ENST00000421659,ENSG00000121807,CCR2,protein_coding,ENST00000421659.1,ENSG00000121807.5,3,True,563
ENST00000400888,ENSG00000121807,CCR2,protein_coding,ENST00000400888.2,ENSG00000121807.5,3,True,2232
ENST00000292301,ENSG00000121807,CCR2,protein_coding,ENST00000292301.4,ENSG00000121807.5,3,True,2671
ENST00000340465,ENSG00000187871,GFRAL,protein_coding,ENST00000340465.2,ENSG00000187871.2,6,True,1911
ENST00000368122,ENSG00000213088,ACKR1,protein_coding,ENST00000368122.3,ENSG00000213088.10,1,True,2008
ENST00000435307,ENSG00000213088,ACKR1,protein_coding,ENST00000435307.1,ENSG00000213088.10,1,True,550
ENST00000368121,ENSG00000213088,ACKR1,protein_coding,ENST00000368121.4,ENSG00000213088.10,1,True,1242
ENST00000537147,ENSG00000213088,ACKR1,protein_coding,ENST00000537147.5,ENSG00000213088.10,1,True,1902
ENST00000612663,ENSG00000026103,FAS,protein_coding,ENST00000612663.5,ENSG00000026103.21,10,True,1464
ENST00000355740,ENSG00000026103,FAS,protein_coding,ENST00000355740.6,ENSG00000026103.21,10,True,2563
ENST00000352159,ENSG00000026103,FAS,protein_coding,ENST00000352159.8,ENSG00000026103.21,10,True,1722
ENST00000484444,ENSG00000026103,FAS,protein_coding,ENST00000484444.5,ENSG00000026103.21,10,True,1076
ENST00000357339,ENSG00000026103,FAS,protein_coding,ENST00000357339.6,ENSG00000026103.21,10,True,1044
ENST00000488877,ENSG00000026103,FAS,protein_coding,ENST00000488877.5,ENSG00000026103.21,10,True,924
ENST00000494410,ENSG00000026103,FAS,protein_coding,ENST00000494410.5,ENSG00000026103.21,10,True,975
ENST00000479522,ENSG00000026103,FAS,protein_coding,ENST00000479522.5,ENSG00000026103.21,10,True,857
ENST00000492756,ENSG00000026103,FAS,protein_coding,ENST00000492756.5,ENSG00000026103.21,10,True,836
ENST00000355279,ENSG00000026103,FAS,protein_coding,ENST00000355279.2,ENSG00000026103.21,10,True,983
ENST00000460510,ENSG00000026103,FAS,protein_coding,ENST00000460510.5,ENSG00000026103.21,10,True,810
ENST00000477270,ENSG00000026103,FAS,protein_coding,ENST00000477270.5,ENSG00000026103.21,10,True,731
ENST00000313771,ENSG00000026103,FAS,protein_coding,ENST00000313771.9,ENSG00000026103.21,10,True,1044
ENST00000466081,ENSG00000026103,FAS,protein_coding,ENST00000466081.5,ENSG00000026103.21,10,True,625
ENST00000371857,ENSG00000026103,FAS,protein_coding,ENST00000371857.7,ENSG00000026103.21,10,True,1023
ENST00000494799,ENSG00000026103,FAS,protein_coding,ENST00000494799.5,ENSG00000026103.21,10,True,681
ENST00000487314,ENSG00000026103,FAS,protein_coding,ENST00000487314.1,ENSG00000026103.21,10,True,824
ENST00000640681,ENSG00000026103,FAS,protein_coding,ENST00000640681.1,ENSG00000026103.21,10,True,2221
ENST00000640140,ENSG00000026103,FAS,protein_coding,ENST00000640140.1,ENSG00000026103.21,10,True,2262
ENST00000640250,ENSG00000026103,FAS,protein_coding,ENST00000640250.1,ENSG00000026103.21,10,True,1598
ENST00000335658,ENSG00000121570,DPPA4,protein_coding,ENST00000335658.6,ENSG00000121570.12,3,True,2817
ENST00000475135,ENSG00000121570,DPPA4,protein_coding,ENST00000475135.1,ENSG00000121570.12,3,True,3043
ENST00000463966,ENSG00000121570,DPPA4,protein_coding,ENST00000463966.5,ENSG00000121570.12,3,True,1087
ENST00000495679,ENSG00000121570,DPPA4,protein_coding,ENST00000495679.5,ENSG00000121570.12,3,True,805
ENST00000487299,ENSG00000121570,DPPA4,protein_coding,ENST00000487299.5,ENSG00000121570.12,3,True,731
ENST00000478791,ENSG00000121570,DPPA4,protein_coding,ENST00000478791.1,ENSG00000121570.12,3,True,1225
ENST00000477303,ENSG00000121570,DPPA4,protein_coding,ENST00000477303.1,ENSG00000121570.12,3,True,320
ENST00000489281,ENSG00000121570,DPPA4,protein_coding,ENST00000489281.1,ENSG00000121570.12,3,True,680
ENST00000557565,ENSG00000258790,AL121594.1,protein_coding,ENST00000557565.1,ENSG00000258790.1,14,True,3857
ENST00000631244,ENSG00000280663,PCMTD2,protein_coding,ENST00000631244.2,ENSG00000280663.4,CHR_HSCHR20_1_CTG3,False,2401
ENST00000629502,ENSG00000280663,PCMTD2,protein_coding,ENST00000629502.1,ENSG00000280663.4,CHR_HSCHR20_1_CTG3,False,1321
ENST00000627852,ENSG00000280663,PCMTD2,protein_coding,ENST00000627852.1,ENSG00000280663.4,CHR_HSCHR20_1_CTG3,False,476
ENST00000627415,ENSG00000280663,PCMTD2,protein_coding,ENST00000627415.2,ENSG00000280663.4,CHR_HSCHR20_1_CTG3,False,2455
ENST00000628846,ENSG00000280663,PCMTD2,protein_coding,ENST00000628846.1,ENSG00000280663.4,CHR_HSCHR20_1_CTG3,False,572
ENST00000625337,ENSG00000280663,PCMTD2,protein_coding,ENST00000625337.1,ENSG00000280663.4,CHR_HSCHR20_1_CTG3,False,1234
ENST00000628717,ENSG00000280663,PCMTD2,protein_coding,ENST00000628717.1,ENSG00000280663.4,CHR_HSCHR20_1_CTG3,False,584
ENST00000629544,ENSG00000280663,PCMTD2,protein_coding,ENST00000629544.1,ENSG00000280663.4,CHR_HSCHR20_1_CTG3,False,541
ENST00000628501,ENSG00000280663,PCMTD2,protein_coding,ENST00000628501.1,ENSG00000280663.4,CHR_HSCHR20_1_CTG3,False,528
ENST00000631339,ENSG00000280663,PCMTD2,protein_coding,ENST00000631339.1,ENSG00000280663.4,CHR_HSCHR20_1_CTG3,False,551
ENST00000631154,ENSG00000280663,PCMTD2,protein_coding,ENST00000631154.1,ENSG00000280663.4,CHR_HSCHR20_1_CTG3,False,2371
ENST00000615818,ENSG00000280663,PCMTD2,protein_coding,ENST00000615818.3,ENSG00000280663.4,CHR_HSCHR20_1_CTG3,False,1540
ENST00000618274,ENSG00000280663,PCMTD2,protein_coding,ENST00000618274.4,ENSG00000280663.4,CHR_HSCHR20_1_CTG3,False,1534
ENST00000280606,ENSG00000151006,PRSS53,protein_coding,ENST00000280606.6,ENSG00000151006.7,16,True,2181
ENST00000486499,ENSG00000151006,PRSS53,protein_coding,ENST00000486499.1,ENSG00000151006.7,16,True,5489
ENST00000492427,ENSG00000151006,PRSS53,protein_coding,ENST00000492427.2,ENSG00000151006.7,16,True,1782
ENST00000617247,ENSG00000274692,KIR2DL1,protein_coding,ENST00000617247.1,ENSG00000274692.1,CHR_HSCHR19KIR_GRC212_AB_HAP_CTG3_1,False,1600
ENST00000360359,ENSG00000064999,ANKS1A,protein_coding,ENST00000360359.4,ENSG00000064999.13,6,True,6347
ENST00000470698,ENSG00000064999,ANKS1A,protein_coding,ENST00000470698.1,ENSG00000064999.13,6,True,957
ENST00000578138,ENSG00000166845,C18orf54,protein_coding,ENST00000578138.5,ENSG00000166845.13,18,True,776
ENST00000382911,ENSG00000166845,C18orf54,protein_coding,ENST00000382911.8,ENSG00000166845.13,18,True,4056
ENST00000300091,ENSG00000166845,C18orf54,protein_coding,ENST00000300091.5,ENSG00000166845.13,18,True,5237
