cell_line,subtype,chromosome,start,end,probes,weight,log2_raw,log2c,log2c_auto
OV3291,HGS,chr5,60940487,62347276,38,47.6808,-0.539311,-0.6125754596832579,-0.590233309178386
OV3291,HGS,chr5,62347985,67183311,292,315.326,0.489694,0.4164295403167421,0.438771690821614
OV3291,HGS,chr5,67183311,69623496,135,134.85,0.038665,-0.0345994596832579,-0.012257309178386043
OV3291,HGS,chr5,69631940,71259313,236,180.286,0.425221,0.3519565403167421,0.374298690821614
OV3291,HGS,chr5,71375788,80566831,803,813.96,0.00349973,-0.06976472968325789,-0.04742257917838604
OV3291,HGS,chr5,80629023,81636687,96,102.746,0.490351,0.4170865403167421,0.43942869082161395
OV3291,HGS,chr5,81987523,91375662,312,358.35,-0.00294851,-0.0762129696832579,-0.05387081917838604
OV3291,HGS,chr5,91376572,102459836,403,460.96,0.640485,0.5672205403167421,0.5895626908216139
OV3291,HGS,chr5,102475642,107381435,82,109.288,0.34492,0.2716555403167421,0.293997690821614
OV3291,HGS,chr5,107387172,111556038,146,183.556,-0.132395,-0.2056594596832579,-0.18331730917838607
OV3291,HGS,chr5,111729541,116446134,256,274.545,0.42718,0.3539155403167421,0.376257690821614
OV3291,HGS,chr5,116447077,138192700,1220,1220.39,0.0222195,-0.051044959683257896,-0.02870280917838604
OV3291,HGS,chr5,138198372,140706083,448,378.045,0.578352,0.5050875403167421,0.527429690821614
OV3291,HGS,chr5,140706286,141423822,345,259.273,1.05792,0.9846555403167421,1.0069976908216138
OV3291,HGS,chr5,141426553,143752485,231,190.576,0.500559,0.4272945403167421,0.44963669082161395
OV3291,HGS,chr5,143812169,161895886,1290,1190.18,-0.110914,-0.1841784596832579,-0.16183630917838604
OV3291,HGS,chr5,161897054,168263759,93,124.248,0.497864,0.4245995403167421,0.44694169082161395
OV3291,HGS,chr5,168366190,171914473,260,251.87,-0.189482,-0.26274645968325794,-0.24040430917838607
OV3291,HGS,chr5,171996819,177331989,373,339.826,0.726302,0.6530375403167421,0.675379690821614
OV3291,HGS,chr5,177388174,181472506,477,401.123,0.0489746,-0.0242898596832579,-0.001947709178386041
OV3291,HGS,chr6,105905,13182722,704,719.343,0.141341,0.0680765403167421,0.09041869082161395
OV3291,HGS,chr6,13184779,17463119,161,171.666,0.502531,0.42926654031674205,0.4516086908216139
OV3291,HGS,chr6,17493284,25727340,412,421.194,0.946892,0.8736275403167421,0.8959696908216139
OV3291,HGS,chr6,25761890,59942596,4176,3502.29,-0.221287,-0.2945514596832579,-0.27220930917838604
OV3291,HGS,chr6,60094958,75119531,492,579.295,-0.16323,-0.23649445968325788,-0.214152309178386
OV3291,HGS,chr6,75121249,76072544,145,137.035,0.607132,0.5338675403167421,0.556209690821614
OV3291,HGS,chr6,77462214,105159896,1152,1241.84,-0.19389,-0.2671544596832579,-0.24481230917838603
OV3291,HGS,chr6,105161334,106461982,47,53.9472,0.445644,0.3723795403167421,0.39472169082161396
OV3291,HGS,chr6,106495348,107068937,58,56.3923,0.941906,0.8686415403167421,0.890983690821614
OV3291,HGS,chr6,107070458,112148366,534,523.086,0.395182,0.3219175403167421,0.34425969082161395
OV3291,HGS,chr6,112150446,113515093,34,37.3068,0.0247846,-0.048479859683257895,-0.02613770917838604
OV3291,HGS,chr6,113704828,115967754,34,50.7317,-0.685348,-0.7586124596832579,-0.736270309178386
OV3291,HGS,chr6,115968535,116280118,36,35.4136,0.00834901,-0.0649154496832579,-0.04257329917838604
OV3291,HGS,chr6,116399196,124910749,415,451.981,-0.624313,-0.6975774596832579,-0.675235309178386
OV3291,HGS,chr6,124910989,128491910,172,192.762,0.230891,0.15762654031674211,0.17996869082161399
OV3291,HGS,chr6,129049880,145348963,1078,1068.66,-0.62825,-0.7015144596832579,-0.679172309178386
OV3291,HGS,chr6,145501764,149697216,260,272.846,-1.06037,-1.133634459683258,-1.1112923091783862
OV3291,HGS,chr6,149701768,154881380,438,406.471,-0.462134,-0.5353984596832579,-0.5130563091783861
OV3291,HGS,chr6,155129213,156829443,60,61.4359,-1.04213,-1.115394459683258,-1.0930523091783861
OV3291,HGS,chr6,156871570,159238729,208,188.745,-0.411528,-0.4847924596832579,-0.46245030917838603
OV3291,HGS,chr6,159239477,160010795,76,68.406,0.399931,0.3266665403167421,0.34900869082161395
OV3291,HGS,chr6,160024515,161166452,192,157.294,-0.632193,-0.7054574596832579,-0.683115309178386
OV3291,HGS,chr6,161232002,170745941,372,377.672,-1.0331,-1.1063644596832578,-1.084022309178386
OV3291,HGS,chr7,20809,11447446,675,616.31,0.405048,0.3317835403167421,0.354125690821614
OV3291,HGS,chr7,11460591,28279189,860,904.735,-0.312906,-0.3861704596832579,-0.36382830917838604
OV3291,HGS,chr7,28279221,32298752,278,274.991,0.559437,0.48617254031674206,0.5085146908216139
OV3291,HGS,chr7,32487094,34827621,138,149.41,1.07067,0.9974055403167421,1.0197476908216139
OV3291,HGS,chr7,34834359,38686213,277,278.501,0.536408,0.4631435403167421,0.48548569082161397
OV3291,HGS,chr7,38726193,39451714,42,47.4186,1.20712,1.133855540316742,1.1561976908216138
OV3291,HGS,chr7,39460508,40499220,57,61.1574,1.80829,1.735025540316742,1.7573676908216138
OV3291,HGS,chr7,40569537,45085034,288,251.884,1.21925,1.145985540316742,1.1683276908216138
OV3291,HGS,chr7,45085034,51017619,325,317.387,0.853965,0.7807005403167421,0.803042690821614
OV3291,HGS,chr7,51025028,64521973,275,327.176,0.585683,0.512418540316742,0.5347606908216139
OV3291,HGS,chr7,64521973,69606658,244,254.132,1.18124,1.1079755403167422,1.130317690821614
OV3291,HGS,chr7,69881119,70701892,13,18.9388,-0.519022,-0.5922864596832579,-0.569944309178386
OV3291,HGS,chr7,70725151,75439275,550,433.771,1.01646,0.943195540316742,0.9655376908216139
OV3291,HGS,chr7,75440912,89218344,755,774.115,0.595656,0.5223915403167421,0.5447336908216139
OV3291,HGS,chr7,89327286,94910548,514,503.025,1.1628,1.0895355403167422,1.111877690821614
OV3291,HGS,chr7,94910548,96484007,103,111.814,0.528694,0.4554295403167421,0.47777169082161397
OV3291,HGS,chr7,96484777,99004425,151,131.52,1.99116,1.9178955403167421,1.940237690821614
OV3291,HGS,chr7,99011031,100679952,458,321.772,1.56813,1.4948655403167421,1.5172076908216139
OV3291,HGS,chr7,100679952,100952302,66,40.7581,2.06159,1.988325540316742,2.010667690821614
OV3291,HGS,chr7,100952302,102687524,289,196.087,0.879338,0.806073540316742,0.8284156908216139
OV3291,HGS,chr7,102703313,108573365,671,628.823,0.597937,0.5246725403167422,0.547014690821614
OV3291,HGS,chr7,108573374,111392862,25,43.0625,-0.12486,-0.1981244596832579,-0.17578230917838605
OV3291,HGS,chr7,111475357,117229931,273,296.465,0.544085,0.47082054031674214,0.493162690821614
OV3291,HGS,chr7,117229931,120275049,93,106.99,1.12618,1.052915540316742,1.0752576908216138
OV3291,HGS,chr7,120275049,127589621,351,379.626,0.15336,0.0800955403167421,0.10243769082161396
OV3291,HGS,chr7,127590009,128249148,64,54.274,-0.25804,-0.3313044596832579,-0.308962309178386
OV3291,HGS,chr7,128251968,133368529,509,441.912,0.888825,0.8155605403167421,0.837902690821614
OV3291,HGS,chr7,133374792,142346017,868,797.697,0.228746,0.1554815403167421,0.17782369082161398
OV3291,HGS,chr7,142619018,153146561,988,809.498,0.150202,0.0769375403167421,0.09927969082161396
OV3291,HGS,chr7,153412853,159142555,304,302.002,0.551241,0.4779765403167421,0.500318690821614
OV3291,HGS,chr8,150500,7116142,264,280.669,-0.460797,-0.5340614596832579,-0.511719309178386
OV3291,HGS,chr8,7148121,7853702,114,76.084,0.386516,0.3132515403167421,0.335593690821614
OV3291,HGS,chr8,7859195,11435143,186,178.067,-0.418889,-0.4921534596832579,-0.46981130917838604
OV3291,HGS,chr8,11438002,12071778,49,38.0462,0.45775,0.3844855403167421,0.40682769082161396
OV3291,HGS,chr8,12108137,40825686,1872,1769.8,-0.499747,-0.5730114596832578,-0.5506693091783861
OV3291,HGS,chr8,41263173,42839403,184,158.25,0.23659,0.1633255403167421,0.18566769082161394
OV3291,HGS,chr8,42850763,66155726,794,895.652,-0.43359,-0.5068544596832578,-0.484512309178386
OV3291,HGS,chr8,66159952,66767798,70,69.6408,0.0634542,-0.009810259683257896,0.012531890821613961
OV3291,HGS,chr8,66767798,79767104,574,625.332,-0.427359,-0.5006234596832579,-0.478281309178386
OV3291,HGS,chr8,79767164,81283571,58,65.5606,0.263142,0.1898775403167421,0.21221969082161396
OV3291,HGS,chr8,81283861,88186608,267,305.152,-0.441442,-0.5147064596832579,-0.49236430917838603
OV3291,HGS,chr8,88197109,94253133,229,247.725,0.114613,0.04134854031674211,0.06369069082161397
OV3291,HGS,chr8,94260125,94836641,97,93.3124,0.565414,0.4921495403167421,0.514491690821614
OV3291,HGS,chr8,94838418,98774838,227,237.532,0.0844296,0.011165140316742095,0.03350729082161395
OV3291,HGS,chr8,98883645,103041022,335,339.573,-0.331902,-0.4051664596832579,-0.382824309178386
OV3291,HGS,chr8,103042311,105419342,128,144,-0.562264,-0.6355284596832579,-0.613186309178386
OV3291,HGS,chr8,105444208,105804548,20,20.3719,0.180286,0.1070215403167421,0.12936369082161397
OV3291,HGS,chr8,106359562,122781685,558,633.421,-0.572688,-0.6459524596832579,-0.623610309178386
OV3291,HGS,chr8,122846567,123814647,150,138.23,0.074257,9.925403167421049e-4,0.023334690821613963
OV3291,HGS,chr8,123814718,124580606,89,81.4051,-0.439282,-0.5125464596832578,-0.49020430917838603
OV3291,HGS,chr8,124585031,129484150,89,110.105,0.235221,0.16195654031674211,0.184298690821614
OV3291,HGS,chr8,129748408,143309553,534,555.216,-0.588742,-0.6620064596832579,-0.639664309178386
OV3291,HGS,chr8,143324404,144139114,59,47.3878,0.1758,0.10253554031674211,0.12487769082161397
OV3291,HGS,chr8,144192292,145054207,89,73.0484,-0.568247,-0.6415114596832578,-0.619169309178386
OV3291,HGS,chr9,18896,5592395,360,355.37,0.200252,0.12698754031674211,0.14932969082161396
OV3291,HGS,chr9,5656581,7798664,184,182.469,0.922646,0.8493815403167421,0.8717236908216139
OV3291,HGS,chr9,8314202,15172123,220,236.715,0.263863,0.19059854031674212,0.212940690821614
OV3291,HGS,chr9,15174954,17342504,127,143.08,0.971798,0.8985335403167422,0.920875690821614
OV3291,HGS,chr9,17366604,34290401,806,821.597,0.234768,0.1615035403167421,0.18384569082161395
OV3291,HGS,chr9,34297003,37842307,701,534.897,0.717915,0.6446505403167421,0.6669926908216139
OV3291,HGS,chr9,37854758,45584288,226,236.21,0.244133,0.1708685403167421,0.19321069082161396
OV3291,HGS,chr9,60383628,89112650,1494,1475.18,0.33003,0.2567655403167421,0.27910769082161396
OV3291,HGS,chr9,89155820,89399366,41,32.4742,1.37643,1.3031655403167421,1.325507690821614
OV3291,HGS,chr9,89402791,92146020,77,82.0355,0.678103,0.6048385403167421,0.627180690821614
OV3291,HGS,chr9,92150378,93020580,174,153.234,1.22277,1.149505540316742,1.1718476908216138
OV3291,HGS,chr9,93029812,115376768,1874,1733.83,0.60038,0.5271155403167421,0.549457690821614
OV3291,HGS,chr9,115400344,122526565,405,395.77,0.216094,0.1428295403167421,0.16517169082161398
OV3291,HGS,chr9,122526565,125750398,364,340.015,0.968778,0.8955135403167421,0.917855690821614
OV3291,HGS,chr9,125865225,135624683,1168,888.103,0.310284,0.2370195403167421,0.259361690821614
OV3291,HGS,chr9,135625985,137452459,170,112.877,1.3332,1.259935540316742,1.2822776908216138
OV3291,HGS,chr9,137505564,138243727,77,60.09,0.350154,0.2768895403167421,0.299231690821614
OV3291,HGS,chr10,46938,4887463,200,185.582,0.240633,0.16736854031674211,0.18971069082161396
OV3291,HGS,chr10,4888020,11525486,378,362.432,0.848156,0.7748915403167421,0.797233690821614
OV3291,HGS,chr10,11527471,34136456,1509,1532.75,0.258244,0.18497954031674207,0.20732169082161395
OV3291,HGS,chr10,34248252,35483500,69,73.0212,0.960589,0.8873245403167421,0.909666690821614
OV3291,HGS,chr10,35501455,41883552,144,175.283,0.167681,0.0944165403167421,0.11675869082161396
OV3291,HGS,chr10,42034262,49752750,718,621.963,0.170639,0.09737454031674211,0.11971669082161397
OV3291,HGS,chr10,49772348,56360397,234,256.55,0.494219,0.4209545403167421,0.443296690821614
OV3291,HGS,chr10,58196024,60270239,179,181.28,0.886597,0.8133325403167421,0.8356746908216139
OV3291,HGS,chr10,60278760,78040680,1339,1253.52,0.197703,0.12443854031674209,0.14678069082161393
OV3291,HGS,chr10,78054529,79849548,64,59.2007,0.790538,0.7172735403167421,0.7396156908216139
OV3291,HGS,chr10,79849791,99368699,1511,1431,0.20527,0.1320055403167421,0.15434769082161398
OV3291,HGS,chr10,99377021,100286274,176,148.303,0.620704,0.5474395403167421,0.569781690821614
OV3291,HGS,chr10,100288344,110823615,858,762.207,0.130772,0.0575075403167421,0.07984969082161396
OV3291,HGS,chr10,110831059,115120286,360,331.695,0.523323,0.4500585403167421,0.47240069082161396
OV3291,HGS,chr10,115121688,133778786,1254,1167.79,0.23569,0.1624255403167421,0.18476769082161398
OV3291,HGS,chr11,86635,3989368,320,240.134,-0.00358298,-0.0768474396832579,-0.05450528917838604
OV3291,HGS,chr11,4007177,8938188,879,750.056,-0.587412,-0.6606764596832579,-0.6383343091783861
OV3291,HGS,chr11,8947271,15971492,545,531.196,-0.339238,-0.4125024596832579,-0.390160309178386
OV3291,HGS,chr11,15971753,16871200,56,57.2891,0.352765,0.2795005403167421,0.30184269082161397
OV3291,HGS,chr11,17052102,20452228,436,367.924,-0.324835,-0.3980994596832579,-0.375757309178386
OV3291,HGS,chr11,20461951,26332358,112,148.103,-0.612486,-0.6857504596832579,-0.663408309178386
OV3291,HGS,chr11,26441862,28330858,147,148.536,0.150176,0.0769115403167421,0.09925369082161396
OV3291,HGS,chr11,30010272,34451108,373,359.355,0.883609,0.8103445403167421,0.832686690821614
OV3291,HGS,chr11,34452019,36592814,171,163.613,1.27178,1.198515540316742,1.2208576908216138
OV3291,HGS,chr11,36592814,44919322,142,181.024,0.650118,0.5768535403167421,0.599195690821614
OV3291,HGS,chr11,44919755,50869436,664,567.314,0.143127,0.0698625403167421,0.09220469082161396
OV3291,HGS,chr11,51018296,55573073,62,82.0299,0.185216,0.11195154031674209,0.13429369082161396
OV3291,HGS,chr11,55603424,55755763,29,25.524,-0.685169,-0.7584334596832579,-0.736091309178386
OV3291,HGS,chr11,55755763,62151988,1003,859.165,0.0737495,4.850403167420969e-4,0.022827190821613955
OV3291,HGS,chr11,62192027,62531993,80,66.6241,0.706671,0.6334065403167422,0.655748690821614
OV3291,HGS,chr11,62531993,65380213,557,394.644,0.151662,0.07839754031674209,0.10073969082161395
OV3291,HGS,chr11,65466302,65574179,42,33.8603,1.56315,1.4898855403167421,1.512227690821614
OV3291,HGS,chr11,65579326,67736368,332,230.142,0.47434,0.4010755403167421,0.42341769082161396
OV3291,HGS,chr11,67786395,70152515,143,125.9,0.98017,0.9069055403167421,0.929247690821614
OV3291,HGS,chr11,70153030,71401891,99,83.158,0.451863,0.3785985403167421,0.400940690821614
OV3291,HGS,chr11,71406242,85154663,960,904.138,-0.476255,-0.5495194596832579,-0.527177309178386
OV3291,HGS,chr11,85285170,88508345,193,194.642,0.287796,0.2145315403167421,0.23687369082161397
OV3291,HGS,chr11,88525294,111748043,1441,1477.59,-0.360767,-0.4340314596832579,-0.41168930917838603
OV3291,HGS,chr11,111752093,112153657,112,95.6177,0.231713,0.1584485403167421,0.18079069082161398
OV3291,HGS,chr11,112154951,120515063,994,792.052,-0.433681,-0.5069454596832579,-0.484603309178386
OV3291,HGS,chr11,120802622,134734746,994,896.242,-1.45904,-1.5323044596832578,-1.509962309178386
OV3291,HGS,chr12,15058,2130102,230,198.063,-0.415303,-0.4885674596832579,-0.466225309178386
OV3291,HGS,chr12,2436196,4914266,276,240.422,0.527894,0.4546295403167421,0.47697169082161395
OV3291,HGS,chr12,4914266,10634652,1081,858.268,-0.447861,-0.521125459683258,-0.49878330917838604
OV3291,HGS,chr12,10699079,11351976,88,86.4139,0.488921,0.4156565403167421,0.43799869082161397
OV3291,HGS,chr12,11353773,11391695,4,3.64347,-4.73472,-4.807984459683258,-4.785642309178386
OV3291,HGS,chr12,11393499,14385442,194,190.46,0.608091,0.5348265403167421,0.557168690821614
OV3291,HGS,chr12,14423852,16409343,205,198.602,-0.349405,-0.4226694596832579,-0.40032730917838605
OV3291,HGS,chr12,16549463,19261044,67,85.1563,0.158352,0.0850875403167421,0.10742969082161395
OV3291,HGS,chr12,19265737,22527926,282,281.978,-0.428034,-0.5012984596832579,-0.47895630917838605
OV3291,HGS,chr12,22535238,25546583,128,142.498,0.196471,0.12320654031674211,0.14554869082161398
OV3291,HGS,chr12,25549313,34026928,569,572.108,-0.302036,-0.3753004596832579,-0.35295830917838605
OV3291,HGS,chr12,37934057,46229330,600,609.72,-0.0790826,-0.1523470596832579,-0.13000490917838603
OV3291,HGS,chr12,46229539,47367488,54,52.4966,-0.41741,-0.4906744596832579,-0.46833230917838603
OV3291,HGS,chr12,47663485,48149559,142,108.739,0.671092,0.5978275403167421,0.620169690821614
OV3291,HGS,chr12,48149800,65966261,2737,2151.47,-0.405135,-0.4783994596832579,-0.45605730917838605
OV3291,HGS,chr12,66107159,99399840,1743,1839.9,-0.33469,-0.4079544596832579,-0.385612309178386
OV3291,HGS,chr12,99443618,100072862,33,34.7538,0.349951,0.2766865403167421,0.299028690821614
OV3291,HGS,chr12,100082952,104066360,500,467.949,-0.373891,-0.44715545968325787,-0.424813309178386
OV3291,HGS,chr12,104067904,107022202,269,269.601,0.6353,0.5620355403167421,0.584377690821614
OV3291,HGS,chr12,107321090,133227152,2386,2007.66,-0.273738,-0.3470024596832579,-0.324660309178386
OV3291,HGS,chr13,15914981,20988159,220,228.239,-0.548792,-0.6220564596832578,-0.599714309178386
OV3291,HGS,chr13,20991215,22978007,58,66.7362,-0.140521,-0.2137854596832579,-0.19144330917838603
OV3291,HGS,chr13,23203669,28281406,503,480.41,-0.730659,-0.8039234596832578,-0.781581309178386
OV3291,HGS,chr13,28287900,28467628,40,36.4708,0.14999,0.07672554031674211,0.09906769082161397
OV3291,HGS,chr13,28662368,30764144,106,106.222,-0.568371,-0.6416354596832579,-0.619293309178386
OV3291,HGS,chr13,30850578,31229329,31,33.204,0.251871,0.1786065403167421,0.20094869082161398
OV3291,HGS,chr13,31246968,33110101,226,209.67,-0.757084,-0.8303484596832579,-0.808006309178386
OV3291,HGS,chr13,33110644,33961150,28,30.2661,0.221223,0.1479585403167421,0.17030069082161398
OV3291,HGS,chr13,33966043,39788405,349,363.306,-0.706032,-0.7792964596832579,-0.756954309178386
OV3291,HGS,chr13,40216803,43868813,273,286.828,0.236315,0.1630505403167421,0.18539269082161397
OV3291,HGS,chr13,43869291,69701472,876,964.221,-0.696618,-0.7698824596832579,-0.747540309178386
OV3291,HGS,chr13,69701669,77898386,363,392.474,-0.114298,-0.1875624596832579,-0.16522030917838604
OV3291,HGS,chr13,77899820,85796565,86,127.1,0.0858452,0.012580740316742098,0.034922890821613956
OV3291,HGS,chr13,86393509,87679353,12,17.2485,1.7095,1.6362355403167421,1.6585776908216139
OV3291,HGS,chr13,87679353,111904085,938,998.213,0.421136,0.3478715403167421,0.370213690821614
OV3291,HGS,chr13,111905817,112969478,69,57.4477,1.42493,1.3516655403167421,1.374007690821614
OV3291,HGS,chr13,113026815,114327328,166,123.568,0.473361,0.4000965403167421,0.42243869082161395
OV3291,HGS,chr14,15928893,19747647,72,68.6638,-0.00783854,-0.0811029996832579,-0.05876084917838604
OV3291,HGS,chr14,19747647,20510882,171,141.577,-0.566355,-0.639619459683258,-0.6172773091783861
OV3291,HGS,chr14,20510882,23559201,770,603.242,0.0919363,0.0186718403167421,0.04101399082161396
OV3291,HGS,chr14,23559924,24857211,314,214.666,-0.524711,-0.5979754596832579,-0.5756333091783861
OV3291,HGS,chr14,24974654,31350759,198,222.612,0.14005600000000001,0.06679154031674212,0.08913369082161397
OV3291,HGS,chr14,31358602,33224269,95,104.828,-0.302344,-0.3756084596832579,-0.35326630917838603
OV3291,HGS,chr14,33367167,39179512,320,342.308,0.271619,0.1983545403167421,0.22069669082161397
OV3291,HGS,chr14,39180475,49577892,225,276.343,-0.308506,-0.3817704596832579,-0.35942830917838603
OV3291,HGS,chr14,49583608,49740199,42,37.6783,0.219227,0.1459625403167421,0.16830469082161398
OV3291,HGS,chr14,49751556,50313090,104,94.6441,0.717221,0.6439565403167421,0.666298690821614
OV3291,HGS,chr14,50319205,53046978,304,291.656,0.281071,0.20780654031674212,0.230148690821614
OV3291,HGS,chr14,53051823,56898354,248,248.326,-0.309678,-0.3829424596832579,-0.36060030917838604
OV3291,HGS,chr14,57205824,58364612,102,99.7126,0.631539,0.5582745403167421,0.5806166908216139
